scene,camera_id,repeat_id,variant,renderer_type,width,height,pixel_sample_cnt,area_light_sample_cnt,max_depth,seed,nn_search_radius,kdop_size,max_triangles_per_leaf,bin_count,build_time_ms,init_time_ms,memcopy_time_ms,morton_construction_time_ms,morton_sort_time_ms,nn_search_time_ms,match_and_classify_time_ms,prefix_scan_time_ms,merge_and_compact_time_ms,sobb_refit_time_ms,kernel_time_ms,node_count,inner_node_count,leaf_node_count,bvh_cost,memory_consumption_bytes,frame_time_s,raytracing_time_s,primary_ray_count,secondary_ray_count,shadow_ray_count,query_count,intersection_count,traversal_count,stats_path
Stegosaurus,cam1,2,ploc_sobb,gpu,1024,768,32,2,8,44,25,32,4,16,176.29473876953125,10.367719,11.277684,0.036667,4.585075,0.262887,0.2485,26.812736,0.255266,3.274505,34.138936,11337785,5668892,5668893,70.26319885253906,509314.5625,10.303041458129883,9.192435264587402,25165824,27819424,111277696,163226528,469798380,9629734977,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Stegosaurus/cam1/ploc_sobb/repeat_02/stats.json
Stegosaurus,cam1,3,ploc_sobb,gpu,1024,768,32,2,8,45,25,32,4,16,175.68572998046875,10.261491,11.277402,0.036736,4.52634,0.25973,0.256601,26.632552,0.261129,3.276322,33.875736,11337785,5668892,5668893,70.26319885253906,509314.5625,10.36262321472168,9.244343757629395,25165824,27819424,111277696,163226528,469808402,9629783657,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Stegosaurus/cam1/ploc_sobb/repeat_03/stats.json
Stegosaurus,cam1,4,ploc_sobb,gpu,1024,768,32,2,8,46,25,32,4,16,176.81863403320312,10.309892,11.29577,0.034781,4.554137,0.25625,0.245845,26.464938,0.259742,3.24196,33.72328,11337785,5668892,5668893,70.26319885253906,509314.5625,10.264293670654297,9.163195610046387,25165824,27819424,111277696,163226528,469832570,9629830793,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Stegosaurus/cam1/ploc_sobb/repeat_04/stats.json
Stegosaurus,cam1,0,ploc_emc1_sobb,gpu,1024,768,32,2,8,42,25,32,4,16,178.71517944335938,10.311149,12.561645,0.03534,4.557698,0.254711,0.24186,26.489732,0.266863,4.344124,33.761472,11337785,5668892,5668893,70.09851837158203,509314.5625,10.447144508361816,9.342763900756836,25165824,27819424,111277696,163226528,475256155,9786654133,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Stegosaurus/cam1/ploc_emc1_sobb/repeat_00/stats.json
Stegosaurus,cam1,1,ploc_emc1_sobb,gpu,1024,768,32,2,8,43,25,32,4,16,176.55661010742188,10.351867,11.24821,0.035689,4.563915,0.252691,0.249406,27.129194,0.254848,3.2773,34.418276,11337785,5668892,5668893,70.09851837158203,509314.5625,10.469277381896973,9.35571002960205,25165824,27819424,111277696,163226528,475277507,9786721079,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Stegosaurus/cam1/ploc_emc1_sobb/repeat_01/stats.json
Stegosaurus,cam1,2,ploc_emc1_sobb,gpu,1024,768,32,2,8,44,25,32,4,16,177.5181884765625,10.294318,11.297869,0.037994,4.542893,0.25555,0.242062,26.645194,0.258556,3.278208,33.904712,11337785,5668892,5668893,70.09851837158203,509314.5625,10.418451309204102,9.300617218017578,25165824,27819424,111277696,163226528,475255178,9786675853,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Stegosaurus/cam1/ploc_emc1_sobb/repeat_02/stats.json
Stegosaurus,cam1,3,ploc_emc1_sobb,gpu,1024,768,32,2,8,45,25,32,4,16,176.37789916992188,10.22329,12.53224,0.03513,4.523058,0.258844,0.254502,26.38504,0.258206,3.283027,33.665916,11337785,5668892,5668893,70.09851837158203,509314.5625,10.385068893432617,9.277003288269043,25165824,27819424,111277696,163226528,475278711,9786722979,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Stegosaurus/cam1/ploc_emc1_sobb/repeat_03/stats.json
Stegosaurus,cam1,4,ploc_emc1_sobb,gpu,1024,768,32,2,8,46,25,32,4,16,177.73101806640625,10.270015,12.387114,0.035549,4.563357,0.263932,0.240398,26.400204,0.257432,4.329528,33.653152,11337785,5668892,5668893,70.09851837158203,509314.5625,10.454628944396973,9.338583946228027,25165824,27819424,111277696,163226528,475292306,9786776478,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Stegosaurus/cam1/ploc_emc1_sobb/repeat_04/stats.json
Stegosaurus,cam1,0,ploc_emc2_sobb,gpu,1024,768,32,2,8,42,25,32,4,16,176.42031860351562,10.765819,11.241929,0.045257,4.981008,0.252057,0.2656,26.77769,0.26281,3.269478,34.484872,11337785,5668892,5668893,70.43241882324219,509314.5625,10.346972465515137,9.240814208984375,25165824,27819424,111277696,163226528,474689562,9508506711,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Stegosaurus/cam1/ploc_emc2_sobb/repeat_00/stats.json
Stegosaurus,cam1,1,ploc_emc2_sobb,gpu,1024,768,32,2,8,43,25,32,4,16,177.9346160888672,10.801368,11.205258,0.045886,4.987364,0.256103,0.245769,27.03834,0.264204,3.284145,34.761656,11337785,5668892,5668893,70.43241882324219,509314.5625,10.441069602966309,9.33578872680664,25165824,27819424,111277696,163226528,474712198,9508491349,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Stegosaurus/cam1/ploc_emc2_sobb/repeat_01/stats.json
Stegosaurus,cam1,2,ploc_emc2_sobb,gpu,1024,768,32,2,8,44,25,32,4,16,178.39759826660156,10.738791,11.342642,0.047353,4.968157,0.255058,0.253451,27.02334,0.265817,3.315853,34.763744,11337785,5668892,5668893,70.43241882324219,509314.5625,10.388042449951172,9.26774787902832,25165824,27819424,111277696,163226528,474689235,9508456832,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Stegosaurus/cam1/ploc_emc2_sobb/repeat_02/stats.json
Stegosaurus,cam1,3,ploc_emc2_sobb,gpu,1024,768,32,2,8,45,25,32,4,16,178.84507751464844,10.721262,13.429923,0.045676,4.952164,0.255762,0.257365,27.075292,0.275034,4.335465,34.819284,11337785,5668892,5668893,70.43241882324219,509314.5625,10.40066909790039,9.285700798034668,25165824,27819424,111277696,163226528,474700859,9508509097,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Stegosaurus/cam1/ploc_emc2_sobb/repeat_03/stats.json
Stegosaurus,cam1,4,ploc_emc2_sobb,gpu,1024,768,32,2,8,46,25,32,4,16,178.77357482910156,10.72608,12.408138,0.047562,4.955936,0.256035,0.25206,26.921296,0.268815,4.340774,34.60524,11337785,5668892,5668893,70.43241882324219,509314.5625,10.417400360107422,9.29647445678711,25165824,27819424,111277696,163226528,474723756,9508591346,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Stegosaurus/cam1/ploc_emc2_sobb/repeat_04/stats.json
Stegosaurus,cam2,0,ploc,gpu,1024,768,32,2,8,42,25,32,4,16,49.064884185791016,10.378132,8.12652,0.037505,4.566082,0.257572,0.245846,27.004336,0.265955,0.0,34.110052,11337785,5668892,5668893,54.1546745300293,465026.34375,5.115123748779297,4.189728736877441,25165824,16138944,64555776,105314144,415264882,6202303581,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Stegosaurus/cam2/ploc/repeat_00/stats.json
Stegosaurus,cam2,1,ploc,gpu,1024,768,32,2,8,43,25,32,4,16,50.03155517578125,10.338114,8.191473,0.037086,4.523478,0.257292,0.247733,26.862416,0.268964,0.0,33.97654,11337785,5668892,5668893,54.1546745300293,465026.34375,5.114461898803711,4.197935104370117,25165824,16138944,64555776,105314144,415273434,6202253323,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Stegosaurus/cam2/ploc/repeat_01/stats.json
Stegosaurus,cam2,2,ploc,gpu,1024,768,32,2,8,44,25,32,4,16,49.949913024902344,10.303821,9.40545,0.036597,4.590318,0.258626,0.254221,26.65861,0.262951,0.0,33.840112,11337785,5668892,5668893,54.1546745300293,465026.34375,5.109078407287598,4.189757347106934,25165824,16138944,64555776,105314144,415260434,6202279371,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Stegosaurus/cam2/ploc/repeat_02/stats.json
Stegosaurus,cam2,3,ploc,gpu,1024,768,32,2,8,45,25,32,4,16,50.8574333190918,10.386723,9.257459,0.047771,4.587523,0.264836,0.260158,26.487012,0.260714,0.0,33.629,11337785,5668892,5668893,54.1546745300293,465026.34375,5.109479904174805,4.197404861450195,25165824,16138944,64555776,105314144,415252707,6202293782,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Stegosaurus/cam2/ploc/repeat_03/stats.json
Stegosaurus,cam2,4,ploc,gpu,1024,768,32,2,8,46,25,32,4,16,50.21272659301758,10.35327,8.121564,0.036317,4.569505,0.252826,0.249961,27.044706,0.271404,0.0,34.162432,11337785,5668892,5668893,54.1546745300293,465026.34375,5.102440357208252,4.195734977722168,25165824,16138944,64555776,105314144,415237798,6202199205,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Stegosaurus/cam2/ploc/repeat_04/stats.json
Stegosaurus,cam2,0,ploc_emc1,gpu,1024,768,32,2,8,42,25,32,4,16,48.9708137512207,10.345378,8.087269,0.036527,4.517473,0.263441,0.23963,26.99881,0.257989,0.0,34.094276,11337785,5668892,5668893,53.91748046875,465026.34375,5.133505344390869,4.218707084655762,25165824,16138944,64555776,105314144,415776451,6234566620,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Stegosaurus/cam2/ploc_emc1/repeat_00/stats.json
Stegosaurus,cam2,1,ploc_emc1,gpu,1024,768,32,2,8,43,25,32,4,16,50.05495834350586,10.277702,9.193833,0.035759,4.502317,0.267559,0.241094,27.02928,0.254708,0.0,34.084284,11337785,5668892,5668893,53.91748046875,465026.34375,5.138677597045898,4.194855690002441,25165824,16138944,64555776,105314144,415769863,6234426792,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Stegosaurus/cam2/ploc_emc1/repeat_01/stats.json
Stegosaurus,cam2,2,ploc_emc1,gpu,1024,768,32,2,8,44,25,32,4,16,49.796199798583984,10.329943,9.188112,0.03534,4.561054,0.25821,0.242978,26.732944,0.251489,0.0,33.803688,11337785,5668892,5668893,53.91748046875,465026.34375,5.127991676330566,4.215790748596191,25165824,16138944,64555776,105314144,415775325,6234525528,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Stegosaurus/cam2/ploc_emc1/repeat_02/stats.json
Stegosaurus,cam2,3,ploc_emc1,gpu,1024,768,32,2,8,45,25,32,4,16,49.78579330444336,10.282451,8.39856,0.036667,4.543944,0.251291,0.24256,26.4419,0.256456,0.0,33.50371,11337785,5668892,5668893,53.91748046875,465026.34375,5.138777732849121,4.22232723236084,25165824,16138944,64555776,105314144,415766519,6234500083,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Stegosaurus/cam2/ploc_emc1/repeat_03/stats.json
Stegosaurus,cam2,4,ploc_emc1,gpu,1024,768,32,2,8,46,25,32,4,16,49.79676055908203,10.327569,8.103749,0.036248,4.566013,0.251921,0.241023,26.700312,0.255822,0.0,33.781524,11337785,5668892,5668893,53.91748046875,465026.34375,5.124784469604492,4.215095520019531,25165824,16138944,64555776,105314144,415764242,6234393847,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Stegosaurus/cam2/ploc_emc1/repeat_04/stats.json
Stegosaurus,cam2,0,ploc_emc2,gpu,1024,768,32,2,8,42,25,32,4,16,48.96802520751953,10.671608,8.470072,0.044279,4.941968,0.257073,0.252341,26.252356,0.285719,0.0,33.75762,11337785,5668892,5668893,54.31687545776367,465026.34375,5.089614391326904,4.164596080780029,25165824,16138944,64555776,105314144,413879942,6163353457,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Stegosaurus/cam2/ploc_emc2/repeat_00/stats.json
Stegosaurus,cam2,1,ploc_emc2,gpu,1024,768,32,2,8,43,25,32,4,16,49.31248092651367,10.769036,8.468533,0.044839,4.977798,0.258199,0.2589,26.44401,0.270918,0.0,34.009936,11337785,5668892,5668893,54.31687545776367,465026.34375,5.071691036224365,4.158257961273193,25165824,16138944,64555776,105314144,413883617,6163267172,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Stegosaurus/cam2/ploc_emc2/repeat_01/stats.json
Stegosaurus,cam2,2,ploc_emc2,gpu,1024,768,32,2,8,44,25,32,4,16,49.154850006103516,10.769036,8.457084,0.045397,5.002451,0.263092,0.262535,26.320806,0.274966,0.0,33.914296,11337785,5668892,5668893,54.31687545776367,465026.34375,5.057997226715088,4.146244525909424,25165824,16138944,64555776,105314144,413866839,6163196393,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Stegosaurus/cam2/ploc_emc2/repeat_02/stats.json
Stegosaurus,cam2,3,ploc_emc2,gpu,1024,768,32,2,8,45,25,32,4,16,49.595062255859375,10.803608,8.125402,0.044489,4.955099,0.255968,0.248701,27.075018,0.261413,0.0,34.655304,11337785,5668892,5668893,54.31687545776367,465026.34375,5.062554836273193,4.166264057159424,25165824,16138944,64555776,105314144,413878409,6163275815,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Stegosaurus/cam2/ploc_emc2/repeat_03/stats.json
Stegosaurus,cam2,4,ploc_emc2,gpu,1024,768,32,2,8,46,25,32,4,16,50.5352668762207,10.76338,8.25551,0.04442,4.994281,0.25366,0.246956,26.847896,0.263576,0.0,34.390608,11337785,5668892,5668893,54.31687545776367,465026.34375,5.079906463623047,4.157008171081543,25165824,16138944,64555776,105314144,413848234,6163180598,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Stegosaurus/cam2/ploc_emc2/repeat_04/stats.json
Stegosaurus,cam2,0,ploc_sobb,gpu,1024,768,32,2,8,42,25,32,4,16,177.3397979736328,10.354249,11.481901,0.037155,4.581868,0.254776,0.245143,26.416134,0.264704,3.26948,33.688572,11337785,5668892,5668893,70.26319885253906,509314.5625,8.957101821899414,7.847680568695068,25165824,16138880,64555520,105313824,267459535,5692963205,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Stegosaurus/cam2/ploc_sobb/repeat_00/stats.json
Stegosaurus,cam2,1,ploc_sobb,gpu,1024,768,32,2,8,43,25,32,4,16,176.79078674316406,10.335392,12.266291,0.036667,4.589551,0.262889,0.265462,26.651084,0.254921,3.272064,33.961932,11337785,5668892,5668893,70.26319885253906,509314.5625,8.953384399414062,7.844094276428223,25165824,16138880,64555520,105313824,267467290,5692904998,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Stegosaurus/cam2/ploc_sobb/repeat_01/stats.json
Stegosaurus,cam2,2,ploc_sobb,gpu,1024,768,32,2,8,44,25,32,4,16,179.20590209960938,10.322054,13.551312,0.036247,4.545481,0.259178,0.246888,26.53942,0.271129,4.329532,33.812488,11337785,5668892,5668893,70.26319885253906,509314.5625,8.966757774353027,7.859881401062012,25165824,16138880,64555520,105313824,267458894,5692912922,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Stegosaurus/cam2/ploc_sobb/repeat_02/stats.json
Stegosaurus,cam2,3,ploc_sobb,gpu,1024,768,32,2,8,45,25,32,4,16,176.4722442626953,10.33672,11.276084,0.037086,4.587665,0.258205,0.251075,26.972504,0.261899,3.25649,34.24914,11337785,5668892,5668893,70.26319885253906,509314.5625,9.026345252990723,7.915148735046387,25165824,16138880,64555520,105313824,267465303,5692955743,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Stegosaurus/cam2/ploc_sobb/repeat_03/stats.json
Stegosaurus,cam2,4,ploc_sobb,gpu,1024,768,32,2,8,46,25,32,4,16,175.91372680664062,10.322892,11.230476,0.037575,4.557842,0.259948,0.247591,26.728888,0.257639,3.279468,34.027384,11337785,5668892,5668893,70.26319885253906,509314.5625,9.015157699584961,7.898427486419678,25165824,16138880,64555520,105313824,267450206,5692843887,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Stegosaurus/cam2/ploc_sobb/repeat_04/stats.json
Stegosaurus,cam2,0,ploc_emc1_sobb,gpu,1024,768,32,2,8,42,25,32,4,16,176.88998413085938,10.377648,11.284119,0.03513,4.555328,0.260015,0.242353,26.476836,0.258265,3.270947,33.75388,11337785,5668892,5668893,70.09851837158203,509314.5625,9.026044845581055,7.91391134262085,25165824,16138880,64555520,105313824,267884491,5743725658,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Stegosaurus/cam2/ploc_emc1_sobb/repeat_00/stats.json
Stegosaurus,cam2,1,ploc_emc1_sobb,gpu,1024,768,32,2,8,43,25,32,4,16,176.6933135986328,10.291115,12.511509,0.036736,4.518872,0.263861,0.23753,26.533616,0.258205,3.277163,33.793424,11337785,5668892,5668893,70.09851837158203,509314.5625,9.029891014099121,7.908210754394531,25165824,16138880,64555520,105313824,267882322,5743593166,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Stegosaurus/cam2/ploc_emc1_sobb/repeat_01/stats.json
Stegosaurus,cam2,2,ploc_emc1_sobb,gpu,1024,768,32,2,8,44,25,32,4,16,176.0086669921875,10.326315,11.24333,0.037575,4.565595,0.254152,0.250098,26.880108,0.255346,3.283728,34.183428,11337785,5668892,5668893,70.09851837158203,509314.5625,9.028255462646484,7.917299747467041,25165824,16138880,64555520,105313824,267877908,5743663404,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Stegosaurus/cam2/ploc_emc1_sobb/repeat_02/stats.json
Stegosaurus,cam2,3,ploc_emc1_sobb,gpu,1024,768,32,2,8,45,25,32,4,16,176.50753784179688,10.301731,11.271201,0.036667,4.553862,0.25338,0.239903,26.672808,0.254291,3.276395,33.913656,11337785,5668892,5668893,70.09851837158203,509314.5625,9.044296264648438,7.931718349456787,25165824,16138880,64555520,105313824,267883010,5743658583,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Stegosaurus/cam2/ploc_emc1_sobb/repeat_03/stats.json
Stegosaurus,cam2,4,ploc_emc1_sobb,gpu,1024,768,32,2,8,46,25,32,4,16,176.41639709472656,10.264995,11.65428,0.034781,4.486815,0.25926,0.248491,26.470616,0.264422,3.272135,33.693908,11337785,5668892,5668893,70.09851837158203,509314.5625,9.062232971191406,7.942087650299072,25165824,16138880,64555520,105313824,267871963,5743563738,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Stegosaurus/cam2/ploc_emc1_sobb/repeat_04/stats.json
Stegosaurus,cam2,0,ploc_emc2_sobb,gpu,1024,768,32,2,8,42,25,32,4,16,176.70281982421875,10.718405,11.286425,0.045537,4.98604,0.25513,0.251422,27.0325,0.260164,3.271367,34.7359,11337785,5668892,5668893,70.43241882324219,509314.5625,8.908496856689453,7.798835277557373,25165824,16138880,64555520,105313824,266547580,5628757433,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Stegosaurus/cam2/ploc_emc2_sobb/repeat_00/stats.json
Stegosaurus,cam2,1,ploc_emc2_sobb,gpu,1024,768,32,2,8,43,25,32,4,16,176.63836669921875,10.751371,11.234462,0.04372,4.992047,0.256042,0.257017,26.86362,0.262608,3.297558,34.600888,11337785,5668892,5668893,70.43241882324219,509314.5625,8.939690589904785,7.826588153839111,25165824,16138880,64555520,105313824,266556986,5628667655,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Stegosaurus/cam2/ploc_emc2_sobb/repeat_01/stats.json
Stegosaurus,cam2,2,ploc_emc2_sobb,gpu,1024,768,32,2,8,44,25,32,4,16,178.86862182617188,10.643396,13.494944,0.046374,4.953984,0.259319,0.248698,26.820868,0.263797,4.3479,34.511104,11337785,5668892,5668893,70.43241882324219,509314.5625,8.938919067382812,7.833499431610107,25165824,16138880,64555520,105313824,266542879,5628596777,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Stegosaurus/cam2/ploc_emc2_sobb/repeat_02/stats.json
Stegosaurus,cam2,3,ploc_emc2_sobb,gpu,1024,768,32,2,8,45,25,32,4,16,177.44224548339844,10.77819,11.326442,0.057898,4.921857,0.259746,0.249895,26.524324,0.271118,3.292459,34.239364,11337785,5668892,5668893,70.43241882324219,509314.5625,8.900044441223145,7.7965474128723145,25165824,16138880,64555520,105313824,266552194,5628682543,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Stegosaurus/cam2/ploc_emc2_sobb/repeat_03/stats.json
Stegosaurus,cam2,4,ploc_emc2_sobb,gpu,1024,768,32,2,8,46,25,32,4,16,177.05987548828125,10.808152,11.594494,0.045816,5.011602,0.258201,0.258971,26.635256,0.286768,3.275698,34.388708,11337785,5668892,5668893,70.43241882324219,509314.5625,8.900594711303711,7.805188179016113,25165824,16138880,64555520,105313824,266538637,5628602228,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Stegosaurus/cam2/ploc_emc2_sobb/repeat_04/stats.json
Venlo,cam0,0,ploc,gpu,1024,768,32,2,8,42,25,32,4,16,16.468441009521484,3.086497,3.772199,0.032895,1.163416,0.202122,0.190455,6.642329,0.204218,0.0,8.923556,2499533,1249766,1249767,71.50615692138672,102519.9140625,0.6256614923477173,0.40861713886260986,25165824,0,54362368,79528192,256102899,3056577427,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Venlo/cam0/ploc/repeat_00/stats.json
Venlo,cam0,1,ploc,gpu,1024,768,32,2,8,43,25,32,4,16,16.39035987854004,3.020846,3.761372,0.037714,1.169981,0.195837,0.191645,6.651478,0.200931,0.0,8.928165,2499533,1249766,1249767,71.50615692138672,102519.9140625,0.6224378347396851,0.4067193567752838,25165824,0,54362368,79528192,256092248,3056505728,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Venlo/cam0/ploc/repeat_01/stats.json
Venlo,cam0,2,ploc,gpu,1024,768,32,2,8,44,25,32,4,16,16.7966251373291,3.069595,3.906367,0.033384,1.141975,0.212111,0.192132,6.811838,0.213927,0.0,9.080358,2499533,1249766,1249767,71.50615692138672,102519.9140625,0.6226447224617004,0.4071415960788727,25165824,0,54362368,79528192,256099685,3056516883,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Venlo/cam0/ploc/repeat_02/stats.json
Venlo,cam0,3,ploc,gpu,1024,768,32,2,8,45,25,32,4,16,16.449026107788086,3.022243,3.774291,0.032965,1.136248,0.209033,0.192135,6.631011,0.204577,0.0,8.890178,2499533,1249766,1249767,71.50615692138672,102519.9140625,0.621767520904541,0.4080728590488434,25165824,0,54362368,79528192,256115690,3056699203,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Venlo/cam0/ploc/repeat_03/stats.json
Venlo,cam0,4,ploc,gpu,1024,768,32,2,8,46,25,32,4,16,16.460479736328125,3.024617,3.792596,0.034851,1.150636,0.19982,0.19513,6.656995,0.215952,0.0,8.925582,2499533,1249766,1249767,71.50615692138672,102519.9140625,0.6197152137756348,0.4065711498260498,25165824,0,54362368,79528192,256097850,3056555928,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Venlo/cam0/ploc/repeat_04/stats.json
Venlo,cam0,0,ploc_emc1,gpu,1024,768,32,2,8,42,25,32,4,16,16.218061447143555,3.027831,3.705152,0.033803,1.140857,0.187039,0.183331,6.571855,0.188013,0.0,8.785825,2499533,1249766,1249767,71.20960235595703,102519.9140625,0.6267369985580444,0.412021279335022,25165824,0,54362368,79528192,257151859,3093823193,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Venlo/cam0/ploc_emc1/repeat_00/stats.json
Venlo,cam0,1,ploc_emc1,gpu,1024,768,32,2,8,43,25,32,4,16,16.19438362121582,3.008345,3.708429,0.047073,1.127169,0.189763,0.178937,6.551108,0.2001,0.0,8.770748,2499533,1249766,1249767,71.20960235595703,102519.9140625,0.6277738809585571,0.41436439752578735,25165824,0,54362368,79528192,257143214,3093756260,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Venlo/cam0/ploc_emc1/repeat_01/stats.json
Venlo,cam0,2,ploc_emc1,gpu,1024,768,32,2,8,44,25,32,4,16,16.13871955871582,2.994097,3.661437,0.032197,1.143163,0.18759,0.180754,6.563896,0.190518,0.0,8.775135,2499533,1249766,1249767,71.20960235595703,102519.9140625,0.6306027770042419,0.4138231873512268,25165824,0,54362368,79528192,257147427,3093784644,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Venlo/cam0/ploc_emc1/repeat_02/stats.json
Venlo,cam0,3,ploc_emc1,gpu,1024,768,32,2,8,45,25,32,4,16,16.219945907592773,3.024478,3.671276,0.033873,1.141905,0.19262,0.177607,6.577797,0.19115,0.0,8.806495,2499533,1249766,1249767,71.20960235595703,102519.9140625,0.627315878868103,0.4135924279689789,25165824,0,54362368,79528192,257160096,3093965731,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Venlo/cam0/ploc_emc1/repeat_03/stats.json
Venlo,cam0,4,ploc_emc1,gpu,1024,768,32,2,8,46,25,32,4,16,16.28887939453125,3.024339,3.712133,0.032895,1.154826,0.204357,0.18549,6.622492,0.194442,0.0,8.876826,2499533,1249766,1249767,71.20960235595703,102519.9140625,0.6266363859176636,0.4144963324069977,25165824,0,54362368,79528192,257148634,3093819563,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Venlo/cam0/ploc_emc1/repeat_04/stats.json
Venlo,cam0,0,ploc_emc2,gpu,1024,768,32,2,8,42,25,32,4,16,16.358861923217773,3.123933,3.717372,0.043931,1.288851,0.189621,0.188158,6.536166,0.204352,0.0,8.921532,2499533,1249766,1249767,72.43448638916016,102519.9140625,0.6251893043518066,0.41184598207473755,25165824,0,54362368,79528192,257165593,3095918885,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Venlo/cam0/ploc_emc2/repeat_00/stats.json
Venlo,cam0,1,ploc_emc2,gpu,1024,768,32,2,8,43,25,32,4,16,16.3421688079834,3.093202,3.707809,0.041416,1.224319,0.192759,0.188504,6.611663,0.198069,0.0,8.938497,2499533,1249766,1249767,72.43448638916016,102519.9140625,0.6279973983764648,0.41178765892982483,25165824,0,54362368,79528192,257157187,3095849713,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Venlo/cam0/ploc_emc2/repeat_01/stats.json
Venlo,cam0,2,ploc_emc2,gpu,1024,768,32,2,8,44,25,32,4,16,16.387636184692383,3.160668,3.683221,0.04393,1.230813,0.198282,0.18508,6.606848,0.1994,0.0,8.946608,2499533,1249766,1249767,72.43448638916016,102519.9140625,0.6250109076499939,0.4129258692264557,25165824,0,54362368,79528192,257163031,3095875848,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Venlo/cam0/ploc_emc2/repeat_02/stats.json
Venlo,cam0,3,ploc_emc2,gpu,1024,768,32,2,8,45,25,32,4,16,16.332948684692383,3.135107,3.707665,0.040927,1.235283,0.194096,0.186473,6.520524,0.199745,0.0,8.870267,2499533,1249766,1249767,72.43448638916016,102519.9140625,0.6256752014160156,0.40962231159210205,25165824,0,54362368,79528192,257181819,3096081603,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Venlo/cam0/ploc_emc2/repeat_03/stats.json
Venlo,cam0,4,ploc_emc2,gpu,1024,768,32,2,8,46,25,32,4,16,16.32701301574707,3.141533,3.700334,0.041765,1.280471,0.194637,0.191157,6.535541,0.195344,0.0,8.918656,2499533,1249766,1249767,72.43448638916016,102519.9140625,0.6274557113647461,0.4118953049182892,25165824,0,54362368,79528192,257166730,3095915681,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Venlo/cam0/ploc_emc2/repeat_04/stats.json
Venlo,cam0,0,ploc_sobb,gpu,1024,768,32,2,8,42,25,32,4,16,43.14251708984375,3.010719,4.542968,0.032336,1.159645,0.196041,0.191225,6.732561,0.197929,0.976381,9.160238,2499533,1249766,1249767,99.2625503540039,112283.71875,0.9164730906486511,0.6609763503074646,25165824,0,54362368,79528192,153197253,2803958573,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Venlo/cam0/ploc_sobb/repeat_00/stats.json
